Date,Hour,Demand_MW,Total_Production_MW,Coal_MW,Hydrocarbons_MW,Water_MW,Nuclear_MW,Wind_MW,Solar_MW,Biomass_MW,Import_MW
3/21/2023,9,6433.02,6865.565,1041.315,868.0333333,2036.811667,1394.545,1179.805,281.245,64.595,146.9416667
3/21/2023,10,6420.023333,6858.815,1039.806667,867.6566667,2031.94,1394.691667,1176.355,284.545,64.59,147.4916667
3/21/2023,11,6407.026667,6852.065,1038.296667,867.2833333,2027.07,1394.84,1172.905,287.845,64.58666667,148.0433333
3/21/2023,12,6394.028333,6845.315,1036.786667,866.9066667,2022.2,1394.985,1169.455,291.145,64.58,148.5933333
3/21/2023,13,6381.033333,6838.565,1035.278333,866.5333333,2017.33,1395.133333,1166.003333,294.4433333,64.57833333,149.1433333
3/21/2023,14,6368.035,6831.815,1033.768333,866.1566667,2012.46,1395.28,1162.55,297.735,64.57,149.695
3/21/2023,15,6355.038333,6825.065,1032.258333,865.7833333,2007.59,1395.428333,1159.1,301.035,64.56833333,150.245
3/21/2023,16,6342.043333,6818.315,1030.75,865.4066667,2002.72,1395.575,1155.65,304.335,64.56,150.7966667
3/21/2023,17,6329.045,6811.565,1029.24,865.0333333,1997.848333,1395.721667,1152.2,307.635,64.56,151.3466667
3/21/2023,18,6316.048333,6804.815,1027.73,864.6566667,1992.978333,1395.87,1148.75,310.935,64.55,151.8966667
3/21/2023,19,6303.051667,6798.065,1026.22,864.2833333,1988.108333,1396.015,1145.295,314.235,64.55,152.4483333
3/21/2023,20,6290.055,6791.315,1024.711667,863.9066667,1983.238333,1396.163333,1141.845,317.535,64.54166667,152.9983333
3/21/2023,21,6277.056667,6784.565,1023.201667,863.5333333,1978.368333,1396.31,1138.395,320.835,64.54,153.5483333
3/21/2023,22,6264.061667,6777.815,1021.691667,863.1566667,1973.498333,1396.458333,1134.945,324.135,64.53166667,154.1
3/21/2023,23,6251.063333,6771.065,1020.183333,862.7833333,1968.626667,1396.605,1131.495,327.435,64.53,154.65
3/22/2023,0,6238.066667,6764.315,1018.673333,862.4066667,1963.756667,1396.751667,1128.041667,330.7283333,64.52333333,155.2016667
3/22/2023,1,6225.071667,6757.565,1017.163333,862.0333333,1958.886667,1396.9,1124.59,334.025,64.52,155.7516667
3/22/2023,2,6212.073333,6750.815,1015.655,861.6566667,1954.016667,1397.045,1121.14,337.325,64.515,156.3016667
3/22/2023,3,6199.076667,6744.065,1014.145,861.2833333,1949.146667,1397.193333,1117.69,340.625,64.51,156.8533333
3/22/2023,4,6186.08,6737.315,1012.635,860.9066667,1944.276667,1397.34,1114.24,343.925,64.505,157.4033333
3/22/2023,5,6173.083333,6730.565,1011.125,860.5333333,1939.406667,1397.488333,1110.788333,347.225,64.5,157.9533333
3/22/2023,6,6160.086667,6723.815,1009.616667,860.1566667,1934.535,1397.635,1107.335,350.525,64.49666667,158.505
3/22/2023,7,6147.088333,6717.065,1008.106667,859.7833333,1929.665,1397.781667,1103.885,353.825,64.49,159.055
3/22/2023,8,6134.093333,6710.315,1006.596667,859.4066667,1924.795,1397.93,1100.435,357.125,64.48666667,159.6066667
3/22/2023,9,6121.095,6703.565,1005.088333,859.0333333,1919.925,1398.076667,1096.985,360.425,64.48,160.1566667
3/22/2023,10,6108.098333,6696.815,1003.578333,858.6566667,1915.055,1398.223333,1093.533333,363.7233333,64.47833333,160.7066667
3/22/2023,11,6095.103333,6690.065,1002.068333,858.2833333,1910.185,1398.37,1090.08,367.015,64.47,161.2583333
3/22/2023,12,6082.105,6683.315,1000.56,857.9066667,1905.313333,1398.518333,1086.63,370.315,64.47,161.8083333
3/22/2023,13,6069.108333,6676.565,999.05,857.5333333,1900.443333,1398.665,1083.18,373.615,64.46,162.36
3/22/2023,14,6056.111667,6669.815,997.54,857.1566667,1895.573333,1398.811667,1079.73,376.915,64.46,162.91
3/22/2023,15,6043.115,6663.065,996.0316667,856.7833333,1890.703333,1398.96,1076.28,380.215,64.45,163.46
3/22/2023,16,6030.116667,6656.315,994.5216667,856.4066667,1885.833333,1399.106667,1072.826667,383.515,64.45,164.0116667
3/22/2023,17,6017.121667,6649.565,993.0116667,856.0333333,1880.963333,1399.253333,1069.375,386.815,64.44166667,164.5616667
3/22/2023,18,6004.125,6642.815,991.5033333,855.6566667,1876.093333,1399.4,1065.925,390.115,64.44,165.1116667
3/22/2023,19,5991.126667,6636.065,989.9933333,855.2833333,1871.221667,1399.548333,1062.475,393.415,64.43333333,165.6633333
3/22/2023,20,5978.131667,6629.315,988.4833333,854.9066667,1866.351667,1399.695,1059.025,396.715,64.43,166.2133333
3/22/2023,21,5965.133333,6622.565,986.9733333,854.5333333,1861.481667,1399.841667,1055.571667,400.0083333,64.42333333,166.7633333
3/22/2023,22,5952.136667,6615.815,985.465,854.1566667,1856.611667,1399.99,1052.12,403.305,64.42,167.315
3/22/2023,23,5939.14,6609.065,983.955,853.7833333,1851.741667,1400.136667,1048.67,406.605,64.415,167.865
3/23/2023,0,5926.143333,6602.315,982.445,853.4066667,1846.871667,1400.283333,1045.22,409.905,64.41,168.4166667
3/23/2023,1,5913.146667,6595.565,980.935,853.0333333,1842,1400.43,1041.77,413.205,64.40666667,168.9666667
3/23/2023,2,5900.148333,6588.815,979.4266667,852.6566667,1837.13,1400.578333,1038.318333,416.505,64.4,169.5183333
3/23/2023,3,5887.153333,6582.065,977.9166667,852.2833333,1832.26,1400.725,1034.865,419.805,64.39666667,170.0683333
3/23/2023,4,5874.156667,6575.315,976.4066667,851.9066667,1827.39,1400.871667,1031.415,423.105,64.39,170.6183333
3/23/2023,5,5861.158333,6568.565,974.8983333,851.5333333,1822.52,1401.02,1027.965,426.405,64.38833333,171.17
3/23/2023,6,5848.163333,6561.815,973.3883333,851.1566667,1817.65,1401.166667,1024.515,429.705,64.38,171.72
3/23/2023,7,5835.165,6555.065,971.8783333,850.7833333,1812.78,1401.315,1021.065,433.005,64.38,172.27
3/23/2023,8,5822.168333,6548.315,970.37,850.4066667,1807.908333,1401.46,1017.61,436.295,64.37,172.8216667
3/23/2023,9,5809.171667,6541.565,968.86,850.0333333,1803.038333,1401.608333,1014.16,439.595,64.37,173.3716667
3/23/2023,10,5796.175,6534.815,967.35,849.6566667,1798.168333,1401.755,1010.71,442.895,64.36,173.9216667
3/23/2023,11,5783.176667,6528.065,965.8416667,849.2833333,1793.298333,1401.901667,1007.26,446.195,64.36,174.4733333
3/23/2023,12,5770.181667,6521.315,964.3316667,848.9066667,1788.428333,1402.05,1003.81,449.495,64.35166667,175.0233333
3/23/2023,13,5757.185,6514.565,962.8216667,848.5333333,1783.558333,1402.196667,1000.356667,452.795,64.35,175.5733333
3/23/2023,14,5744.186667,6507.815,961.3133333,848.1566667,1778.688333,1402.345,996.905,456.095,64.34166667,176.125
3/23/2023,15,5731.191667,6501.065,959.8033333,847.7833333,1773.816667,1402.49,993.455,459.395,64.34,176.6766667
3/23/2023,16,5718.193333,6494.315,958.2933333,847.4066667,1768.946667,1402.638333,990.005,462.695,64.33333333,177.2266667
3/23/2023,17,5705.196667,6487.565,956.785,847.0333333,1764.076667,1402.785,986.555,465.995,64.33,177.7766667
3/23/2023,18,5692.2,6480.815,955.275,846.6566667,1759.206667,1402.931667,983.1016667,469.29,64.325,178.3283333
3/23/2023,19,5679.203333,6474.065,953.765,846.2833333,1754.336667,1403.08,979.65,472.585,64.32,178.8783333
3/23/2023,20,5666.206667,6467.315,952.255,845.9066667,1749.466667,1403.226667,976.2,475.885,64.315,179.4283333
3/23/2023,21,5653.21,6460.565,950.7466667,845.5333333,1744.596667,1403.375,972.75,479.185,64.31,179.98
3/23/2023,22,5640.213333,6453.815,949.2366667,845.1566667,1739.725,1403.52,969.3,482.485,64.30666667,180.53
3/23/2023,23,5627.216667,6447.065,947.7266667,844.7833333,1734.855,1403.668333,965.8483333,485.785,64.3,181.08
3/24/2023,0,5614.218333,6440.315,946.2166667,844.4066667,1729.985,1403.815,962.395,489.085,64.29833333,181.6316667
3/24/2023,1,5601.223333,6433.565,944.7083333,844.0333333,1725.115,1403.961667,958.945,492.385,64.29,182.1816667
3/24/2023,2,5588.225,6426.815,943.1983333,843.6566667,1720.245,1404.11,955.495,495.685,64.28833333,182.7316667
3/24/2023,3,5575.228333,6420.065,941.6883333,843.2833333,1715.373333,1404.256667,952.045,498.985,64.28,183.2833333
3/24/2023,4,5562.231667,6413.315,940.18,842.9066667,1710.503333,1404.405,948.595,502.285,64.28,183.8333333
3/24/2023,5,5549.235,6406.565,938.67,842.5333333,1705.633333,1404.55,945.14,505.575,64.27,184.385
3/24/2023,6,5536.238333,6399.815,937.16,842.1566667,1700.763333,1404.698333,941.69,508.875,64.27,184.935
3/24/2023,7,5523.241667,6393.065,935.6516667,841.7833333,1695.893333,1404.845,938.24,512.175,64.26166667,185.4866667
3/24/2023,8,5510.245,6386.315,934.1416667,841.4066667,1691.023333,1404.991667,934.79,515.475,64.26,186.0366667
3/24/2023,9,5497.246667,6379.565,932.6316667,841.0333333,1686.153333,1405.14,931.34,518.775,64.25166667,186.5866667
3/24/2023,10,5484.251667,6372.815,931.1233333,840.6566667,1681.281667,1405.286667,927.8866667,522.075,64.25,187.1383333
3/24/2023,11,5471.253333,6366.065,929.6133333,840.2833333,1676.411667,1405.435,924.435,525.375,64.24333333,187.6883333
3/24/2023,12,5458.256667,6359.315,928.1033333,839.9066667,1671.541667,1405.58,920.985,528.675,64.24,188.2383333
3/24/2023,13,5445.26,6352.565,926.595,839.5333333,1666.671667,1405.73,917.535,531.975,64.23333333,188.79
3/24/2023,14,5432.263333,6345.815,925.085,839.1566667,1661.801667,1405.875,914.085,535.275,64.23,189.34
3/24/2023,15,5419.266667,6339.065,923.575,838.7833333,1656.931667,1406.021667,910.6316667,538.57,64.225,189.89
3/24/2023,16,5406.27,6332.315,922.065,838.4066667,1652.061667,1406.17,907.18,541.865,64.22,190.4416667
3/24/2023,17,5393.273333,6325.565,920.5566667,838.0333333,1647.19,1406.316667,903.73,545.165,64.21666667,190.9916667
3/24/2023,18,5380.276667,6318.815,919.0466667,837.6566667,1642.32,1406.465,900.28,548.465,64.21,191.5433333
3/24/2023,19,5367.278333,6312.065,917.5366667,837.2833333,1637.45,1406.61,896.83,551.765,64.20666667,192.0933333
3/24/2023,20,5354.283333,6305.315,916.0283333,836.9066667,1632.58,1406.76,893.38,555.065,64.2,192.6433333
3/24/2023,21,5341.285,6298.565,914.5183333,836.5333333,1627.71,1406.905,889.925,558.365,64.19833333,193.195
3/24/2023,22,5328.288333,6291.815,913.0083333,836.1566667,1622.84,1407.051667,886.475,561.665,64.19,193.745
3/24/2023,23,5315.293333,6285.065,911.5,835.7833333,1617.97,1407.2,883.025,564.965,64.19,194.2966667
3/25/2023,0,5302.295,6278.315,909.99,835.4066667,1613.098333,1407.346667,879.575,568.265,64.18,194.8466667
3/25/2023,1,5289.298333,6271.565,908.48,835.0333333,1608.228333,1407.495,876.125,571.565,64.18,195.3966667
3/25/2023,2,5276.301667,6264.815,906.97,834.6566667,1603.358333,1407.64,872.67,574.855,64.17,195.9483333
3/25/2023,3,5263.305,6258.065,905.4616667,834.2833333,1598.488333,1407.79,869.22,578.155,64.17,196.4983333
3/25/2023,4,5250.306667,6251.315,903.9516667,833.9066667,1593.618333,1407.935,865.77,581.455,64.16166667,197.0483333
3/25/2023,5,5237.311667,6244.565,902.4416667,833.5333333,1588.748333,1408.081667,862.32,584.755,64.16,197.6
3/25/2023,6,5224.313333,6237.815,900.9333333,833.1566667,1583.876667,1408.23,858.87,588.055,64.15333333,198.15
3/25/2023,7,5211.316667,6231.065,899.4233333,832.7833333,1579.006667,1408.376667,855.4166667,591.355,64.15,198.7016667
3/25/2023,8,5198.321667,6224.315,897.9133333,832.4066667,1574.136667,1408.525,851.965,594.655,64.14333333,199.2516667
3/25/2023,9,5185.323333,6217.565,896.405,832.0333333,1569.266667,1408.67,848.515,597.955,64.14,199.8016667
3/25/2023,10,5172.326667,6210.815,894.895,831.6566667,1564.396667,1408.82,845.065,601.255,64.135,200.3533333
3/25/2023,11,5159.33,6204.065,893.385,831.2833333,1559.526667,1408.965,841.615,604.555,64.13,200.9033333
3/25/2023,12,5146.333333,6197.315,891.875,830.9066667,1554.656667,1409.113333,838.1633333,607.8516667,64.12666667,201.4533333
3/25/2023,13,5133.336667,6190.565,890.3666667,830.5333333,1549.785,1409.26,834.71,611.145,64.12,202.005
3/25/2023,14,5120.338333,6183.815,888.8566667,830.1566667,1544.915,1409.406667,831.26,614.445,64.11666667,202.555
3/25/2023,15,5107.343333,6177.065,887.3466667,829.7833333,1540.045,1409.555,827.81,617.745,64.11,203.1066667
3/25/2023,16,5094.345,6170.315,885.8383333,829.4066667,1535.175,1409.7,824.36,621.045,64.10833333,203.6566667
3/25/2023,17,5081.348333,6163.565,884.3283333,829.0333333,1530.305,1409.85,820.91,624.345,64.1,204.2066667
3/25/2023,18,5068.353333,6156.815,882.8183333,828.6566667,1525.435,1409.995,817.455,627.645,64.09833333,204.7583333
3/25/2023,19,5055.355,6150.065,881.31,828.2833333,1520.563333,1410.143333,814.005,630.945,64.09,205.3083333
3/25/2023,20,5042.358333,6143.315,879.8,827.9066667,1515.693333,1410.29,810.555,634.245,64.09,205.86
3/25/2023,21,5029.361667,6136.565,878.29,827.5333333,1510.823333,1410.436667,807.105,637.545,64.08,206.41
3/25/2023,22,5016.365,6129.815,876.7816667,827.1566667,1505.953333,1410.585,803.655,640.845,64.08,206.96
3/25/2023,23,5003.366667,6123.065,875.2716667,826.7833333,1501.083333,1410.73,800.2,644.1366667,64.07166667,207.5116667
3/26/2023,0,4990.371667,6116.315,873.7616667,826.4066667,1496.213333,1410.88,796.75,647.435,64.07,208.0616667
3/26/2023,1,4977.375,6109.565,872.2533333,826.0333333,1491.343333,1411.025,793.3,650.735,64.06166667,208.6116667
3/26/2023,2,4964.376667,6102.815,870.7433333,825.6566667,1486.471667,1411.173333,789.85,654.035,64.06,209.1633333
3/26/2023,3,4951.381667,6096.065,869.2333333,825.2833333,1481.601667,1411.32,786.4,657.335,64.05333333,209.7133333
3/26/2023,4,4938.383333,6089.315,867.7233333,824.9066667,1476.731667,1411.466667,782.9466667,660.635,64.05,210.2633333
3/26/2023,5,4925.386667,6082.565,866.215,824.5333333,1471.861667,1411.615,779.495,663.935,64.045,210.815
3/26/2023,6,4912.39,6075.815,864.705,824.1566667,1466.991667,1411.76,776.045,667.235,64.04,211.365
3/26/2023,7,4899.393333,6069.065,863.195,823.7833333,1462.121667,1411.91,772.595,670.535,64.035,211.9166667
3/26/2023,8,4886.396667,6062.315,861.685,823.4066667,1457.25,1412.055,769.145,673.835,64.03,212.4666667
3/26/2023,9,4873.398333,6055.565,860.1766667,823.0333333,1452.38,1412.203333,765.6933333,677.1316667,64.02666667,213.0183333
3/26/2023,10,4860.403333,6048.815,858.6666667,822.6566667,1447.51,1412.35,762.24,680.425,64.02,213.5683333
3/26/2023,11,4847.406667,6042.065,857.1566667,822.2833333,1442.64,1412.496667,758.79,683.725,64.01833333,214.1183333
3/26/2023,12,4834.408333,6035.315,855.6483333,821.9066667,1437.77,1412.645,755.34,687.025,64.01,214.67
3/26/2023,13,4821.413333,6028.565,854.1383333,821.5333333,1432.9,1412.79,751.89,690.325,64.00833333,215.22
3/26/2023,14,4808.415,6021.815,852.6283333,821.1566667,1428.03,1412.94,748.44,693.625,64,215.77
3/26/2023,15,4852.965,5957.84,959.96,823.665,1596.075,1411.001667,461.41,643.395,61.335,105.3116667
3/26/2023,16,4894.071667,5931.69,1012.928333,824.975,1683.011667,1410.06,329.0833333,610.645,60.03666667,49.405
3/26/2023,17,4916.833333,5937.945,1011.5,824.945,1685.695,1410.14,343.8616667,600.835,60.08333333,48.61
3/26/2023,18,4939.595,5944.196667,1010.071667,824.9133333,1688.376667,1410.218333,358.6383333,591.025,60.13,47.81833333
3/26/2023,19,4962.356667,5950.453333,1008.643333,824.88,1691.06,1410.296667,373.4166667,581.215,60.17833333,47.02333333
3/26/2023,20,4985.118333,5956.706667,1007.215,824.85,1693.741667,1410.376667,388.195,571.405,60.22666667,46.23
3/26/2023,21,5007.881667,5962.96,1005.785,824.8166667,1696.425,1410.456667,402.9716667,561.595,60.27333333,45.43666667
3/26/2023,22,5030.643333,5969.215,1004.356667,824.785,1699.106667,1410.536667,417.75,551.785,60.32166667,44.64166667
3/26/2023,23,5053.405,5975.466667,1002.928333,824.755,1701.79,1410.615,432.5283333,541.975,60.37,43.85
3/27/2023,0,5076.166667,5981.723333,1001.5,824.7216667,1704.471667,1410.693333,447.305,532.165,60.41666667,43.055
3/27/2023,1,5098.928333,5987.976667,1000.071667,824.69,1707.155,1410.773333,462.0833333,522.355,60.46333333,42.26166667
3/27/2023,2,5121.69,5994.23,998.6433333,824.66,1709.838333,1410.853333,476.8616667,512.5483333,60.51166667,41.46833333
3/27/2023,3,5144.453333,6000.485,997.215,824.625,1712.52,1410.933333,491.6383333,502.74,60.56,40.675
3/27/2023,4,5167.213333,6006.736667,995.785,824.595,1715.201667,1411.011667,506.4166667,492.93,60.60833333,39.88
3/27/2023,5,5189.976667,6012.993333,994.3566667,824.565,1717.885,1411.09,521.195,483.12,60.65333333,39.08833333
3/27/2023,6,5212.736667,6019.245,992.9283333,824.53,1720.568333,1411.17,535.9716667,473.31,60.70166667,38.29333333
3/27/2023,7,5235.5,6025.5,991.5,824.5,1723.25,1411.25,550.75,463.5,60.75,37.5
3/27/2023,8,5258.263333,6031.755,990.0716667,824.47,1725.931667,1411.33,565.5283333,453.69,60.79833333,36.70666667
3/27/2023,9,5281.023333,6038.006667,988.6433333,824.435,1728.615,1411.41,580.305,443.88,60.84666667,35.91166667
3/27/2023,10,5303.786667,6044.263333,987.215,824.405,1731.298333,1411.488333,595.0833333,434.07,60.89166667,35.12
3/27/2023,11,5326.546667,6050.515,985.785,824.375,1733.98,1411.566667,609.8616667,424.26,60.94,34.325
3/27/2023,12,5349.31,6056.77,984.3566667,824.34,1736.661667,1411.646667,624.6383333,414.4516667,60.98833333,33.53166667
3/27/2023,13,5372.071667,6063.023333,982.9283333,824.31,1739.345,1411.726667,639.4166667,404.645,61.03666667,32.73833333
3/27/2023,14,5394.833333,6069.276667,981.5,824.2783333,1742.028333,1411.806667,654.195,394.835,61.08333333,31.945
3/27/2023,15,5417.595,6075.533333,980.0716667,824.245,1744.71,1411.885,668.9716667,385.025,61.13,31.15
3/27/2023,16,5440.356667,6081.785,978.6433333,824.215,1747.393333,1411.963333,683.75,375.215,61.17833333,30.35833333
3/27/2023,17,5463.118333,6088.04,977.215,824.1833333,1750.075,1412.043333,698.5283333,365.405,61.22666667,29.56333333
3/27/2023,18,5485.881667,6094.293333,975.785,824.15,1752.758333,1412.123333,713.305,355.595,61.27333333,28.77
3/27/2023,19,5508.643333,6100.546667,974.3566667,824.12,1755.44,1412.203333,728.0833333,345.785,61.32166667,27.97666667
3/27/2023,20,5531.405,6106.803333,972.9283333,824.0866667,1758.123333,1412.281667,742.8616667,335.975,61.37,27.18166667
3/27/2023,21,5554.166667,6113.055,971.5,824.055,1760.805,1412.36,757.6383333,326.165,61.41666667,26.39
3/27/2023,22,5576.928333,6119.31,970.0716667,824.025,1763.488333,1412.44,772.4166667,316.355,61.46333333,25.595
3/27/2023,23,5599.69,6125.563333,968.6433333,823.9916667,1766.17,1412.52,787.195,306.5483333,61.51166667,24.80166667
3/28/2023,0,5622.453333,6131.816667,967.215,823.96,1768.853333,1412.6,801.9716667,296.74,61.56,24.00833333
3/28/2023,1,5645.213333,6138.071667,965.785,823.93,1771.536667,1412.68,816.75,286.93,61.60833333,23.21333333
3/28/2023,2,5667.976667,6144.325,964.3566667,823.895,1774.218333,1412.756667,831.5283333,277.12,61.65333333,22.42
3/28/2023,3,5690.736667,6150.58,962.9283333,823.865,1776.9,1412.836667,846.305,267.31,61.70166667,21.62833333
3/28/2023,4,5713.5,6156.833333,961.5,823.835,1779.583333,1412.916667,861.0833333,257.5,61.75,20.83166667
3/28/2023,5,5736.263333,6163.086667,960.0716667,823.8,1782.266667,1412.996667,875.8616667,247.69,61.79833333,20.04
3/28/2023,6,5759.023333,6169.341667,958.6433333,823.77,1784.948333,1413.076667,890.6383333,237.88,61.84666667,19.24666667
3/28/2023,7,5781.786667,6175.595,957.215,823.7383333,1787.63,1413.153333,905.4166667,228.07,61.89166667,18.45166667
3/28/2023,8,5804.546667,6181.85,955.785,823.705,1790.313333,1413.233333,920.195,218.26,61.94,17.65833333
3/28/2023,9,5827.31,6188.103333,954.3566667,823.675,1792.996667,1413.313333,934.9716667,208.4516667,61.98833333,16.865
3/28/2023,10,5850.071667,6194.356667,952.9283333,823.6433333,1795.68,1413.393333,949.75,198.645,62.03666667,16.07166667
3/28/2023,11,5872.833333,6200.611667,951.5,823.61,1798.36,1413.473333,964.5283333,188.835,62.08333333,15.27833333
3/28/2023,12,5895.595,6206.865,950.0716667,823.58,1801.043333,1413.55,979.305,179.025,62.13,14.48333333
3/28/2023,13,5918.356667,6213.118333,948.6433333,823.5466667,1803.726667,1413.63,994.0833333,169.215,62.17833333,13.69
3/28/2023,14,5941.118333,6219.373333,947.215,823.515,1806.41,1413.71,1008.861667,159.405,62.22666667,12.89833333
3/28/2023,15,5963.881667,6225.626667,945.785,823.485,1809.09,1413.79,1023.638333,149.595,62.27333333,12.10166667
3/28/2023,16,5986.643333,6231.881667,944.3566667,823.4533333,1811.773333,1413.87,1038.416667,139.785,62.32166667,11.31
3/28/2023,17,6009.405,6238.135,942.9283333,823.42,1814.456667,1413.95,1053.195,129.975,62.37,10.51666667
3/28/2023,18,6032.166667,6244.388333,941.5,823.39,1817.14,1414.026667,1067.971667,120.165,62.41666667,9.721666667
3/28/2023,19,6054.928333,6250.643333,940.0716667,823.3566667,1819.82,1414.106667,1082.75,110.355,62.46333333,8.928333333
3/28/2023,20,6077.69,6256.896667,938.6433333,823.325,1822.503333,1414.186667,1097.528333,100.5483333,62.51166667,8.135
3/28/2023,21,6100.453333,6263.15,937.215,823.295,1825.186667,1414.266667,1112.305,90.74,62.56,7.341666667
3/28/2023,22,6123.213333,6269.405,935.785,823.2616667,1827.87,1414.346667,1127.083333,80.93,62.60833333,6.548333333
3/28/2023,23,6145.976667,6275.658333,934.3566667,823.23,1830.551667,1414.423333,1141.861667,71.12,62.65333333,5.753333333
3/29/2023,0,6168.736667,6281.913333,932.9283333,823.2,1833.233333,1414.503333,1156.638333,61.31,62.70166667,4.96
3/29/2023,1,6191.5,6288.166667,931.5,823.165,1835.916667,1414.583333,1171.416667,51.5,62.75,4.168333333
3/29/2023,2,6214.263333,6294.42,930.0716667,823.135,1838.6,1414.663333,1186.195,41.69,62.79833333,3.371666667
3/29/2023,3,6237.023333,6300.675,928.6433333,823.105,1841.281667,1414.743333,1200.971667,31.88,62.84666667,2.58
3/29/2023,4,6259.786667,6306.928333,927.215,823.07,1843.963333,1414.82,1215.75,22.07,62.89166667,1.786666667
3/29/2023,5,6282.546667,6313.183333,925.785,823.04,1846.646667,1414.9,1230.528333,12.26,62.94,0.991666667
3/29/2023,6,6303.846667,6318.511667,924.4683333,823.04,1849.051667,1414.97,1244.255,2.723333333,62.98166667,0.126666667
3/29/2023,7,6288.535,6300.698333,925.9533333,823.8016667,1844.523333,1414.755,1231.733333,0,62.86,-2.511666667
3/29/2023,8,6258.581667,6273.628333,928.5583333,824.8716667,1837.221667,1414.43,1208.71,0,62.675,-5.861666667
3/29/2023,9,6228.628333,6246.558333,931.1633333,825.9416667,1829.918333,1414.105,1185.685,0,62.48666667,-9.208333333
3/29/2023,10,6198.675,6219.488333,933.7666667,827.0116667,1822.615,1413.778333,1162.663333,0,62.30333333,-12.55833333
3/29/2023,11,6168.72,6192.418333,936.3733333,828.0816667,1815.315,1413.453333,1139.64,0,62.115,-15.90666667
3/29/2023,12,6138.768333,6165.348333,938.9766667,829.1516667,1808.011667,1413.128333,1116.615,0,61.93,-19.255
3/29/2023,13,6108.813333,6138.278333,941.5816667,830.2216667,1800.708333,1412.803333,1093.593333,0,61.745,-22.605
3/29/2023,14,6078.86,6111.21,944.185,831.29,1793.406667,1412.476667,1070.57,0,61.55666667,-25.95333333
3/29/2023,15,6048.908333,6084.14,946.7916667,832.36,1786.105,1412.151667,1047.546667,0,61.37333333,-29.30333333
3/29/2023,16,6018.953333,6057.07,949.395,833.43,1778.801667,1411.825,1024.523333,0,61.185,-32.65166667
3/29/2023,17,5989,6030,952,834.5,1771.5,1411.5,1001.5,0,61,-36
3/29/2023,18,5959.046667,6002.93,954.605,835.57,1764.198333,1411.175,978.4766667,0,60.815,-39.34833333
3/29/2023,19,5929.091667,5975.86,957.2083333,836.64,1756.895,1410.848333,955.4533333,0,60.62666667,-42.69666667
3/29/2023,20,5899.14,5948.79,959.815,837.71,1749.593333,1410.523333,932.43,0,60.44333333,-46.04666667
3/29/2023,21,5869.186667,5921.721667,962.4183333,838.7783333,1742.291667,1410.196667,909.4066667,0,60.255,-49.395
3/29/2023,22,5839.231667,5894.651667,965.0233333,839.8483333,1734.988333,1409.871667,886.385,0,60.07,-52.745
3/29/2023,23,5809.28,5867.581667,967.6266667,840.9183333,1727.685,1409.546667,863.36,0,59.885,-56.09333333
3/30/2023,0,5779.325,5840.511667,970.2333333,841.9883333,1720.385,1409.221667,840.3366667,0,59.69666667,-59.44166667
3/30/2023,1,5749.371667,5813.441667,972.8366667,843.0583333,1713.081667,1408.895,817.315,0,59.51333333,-62.79166667
3/30/2023,2,5719.418333,5786.371667,975.4416667,844.1283333,1705.778333,1408.57,794.29,0,59.325,-66.13833333
3/30/2023,3,5689.465,5759.301667,978.0466667,845.1983333,1698.476667,1408.245,771.2666667,0,59.14,-69.48833333
3/30/2023,4,5693.368333,5767.746667,976.765,845.5466667,1702.215,1406.736667,754.5833333,24.01166667,58.89166667,-68.20666667
3/30/2023,5,5781.915,5864.975,965.7633333,844.0933333,1733.55,1402.28,753.745,108.05,58.49166667,-55.35
3/30/2023,6,5873.846667,5965.755,954.3733333,842.5666667,1765.99,1397.703333,753.5433333,194.49,58.085,-42.02666667
3/30/2023,7,5965.778333,6066.535,942.9833333,841.0433333,1798.433333,1393.126667,753.3383333,280.9333333,57.67833333,-28.7
3/30/2023,8,6057.711667,6167.315,931.5933333,839.5166667,1830.873333,1388.55,753.135,367.3733333,57.27166667,-15.38
3/30/2023,9,6149.645,6268.091667,920.2033333,837.9916667,1863.313333,1383.975,752.9333333,453.8133333,56.86333333,-2.06
3/30/2023,10,6241.576667,6368.871667,908.8133333,836.465,1895.753333,1379.398333,752.7283333,540.2533333,56.45833333,11.26
3/30/2023,11,6333.508333,6469.651667,897.4233333,834.9416667,1928.195,1374.823333,752.525,626.695,56.05,24.58333333
3/30/2023,12,6425.441667,6570.431667,886.0333333,833.415,1960.636667,1370.245,752.3233333,713.1366667,55.64333333,37.91
3/30/2023,13,6517.373333,6671.211667,874.6433333,831.89,1993.076667,1365.67,752.1183333,799.5766667,55.23833333,51.23
3/30/2023,14,6549.05,6707.67,868.0416667,831.17,2014.796667,1364.145,761.235,813.9833333,55.21,58.575
3/30/2023,15,6496.37,6654.076667,868.145,831.5766667,2021.51,1366.89,783.405,727.5433333,55.72,57.55833333
3/30/2023,16,6443.695,6600.481667,868.245,831.9816667,2028.22,1369.635,805.575,641.1016667,56.23,56.545
3/30/2023,17,6391.02,6546.89,868.3483333,832.39,2034.931667,1372.381667,827.745,554.66,56.73666667,55.525
3/30/2023,18,6338.34,6493.296667,868.4483333,832.7966667,2041.643333,1375.126667,849.915,468.22,57.245,54.505
3/30/2023,19,6285.66,6439.703333,868.5516667,833.2033333,2048.356667,1377.873333,872.085,381.78,57.755,53.495
