Date,Demand_MW,Total_Production_MW,Coal_MW,Hydrocarbons_MW,Water_MW,Nuclear_MW,Wind_MW,Solar_MW,Biomass_MW,Import_MW,Import_Positive_MW,Export_Positive_MW,AvgTemp_Celsius,AvgWindSpeed_kmh,SolarRadiation_WM2
2023-03-25 10:00:00,5499.333333333333,6029.5,828.1666666666666,814.3333333333334,1369.1666666666667,1415.5,1036.1666666666667,508.5,58.0,-530.5,0.0,530.5,8.49,9.0,640
2023-03-25 11:00:00,5449.857142857143,6253.857142857143,840.8571428571429,815.5714285714286,1336.857142857143,1414.2857142857142,1258.857142857143,525.1428571428571,62.142857142857146,-804.0,0.0,804.0,10.81,12.15,748
2023-03-25 12:00:00,5438.0,6401.833333333333,843.3333333333334,819.1666666666666,1321.3333333333333,1413.5,1461.1666666666667,480.1666666666667,63.16666666666666,-964.0,0.0,964.0,12.5,10.395,703
2023-03-25 13:00:00,5409.833333333333,6310.5,829.0,822.1666666666666,1254.5,1414.6666666666667,1466.0,460.3333333333333,63.5,-900.8333333333334,0.0,900.8333333333334,13.58,12.285,658
2023-03-25 14:00:00,5271.0,6132.833333333333,823.5,822.5,1229.6666666666667,1416.0,1381.0,397.3333333333333,63.66666666666666,-861.8333333333334,0.0,861.8333333333334,14.14,12.6,621
2023-03-25 15:00:00,5299.857142857143,6204.428571428572,847.4285714285714,828.7142857142857,1350.0,1415.571428571429,1413.142857142857,286.42857142857144,63.285714285714285,-904.7142857142856,0.0,904.7142857142856,14.29,10.395,516
2023-03-25 16:00:00,5491.666666666667,6339.833333333333,838.1666666666666,826.8333333333334,1519.5,1414.8333333333333,1488.6666666666667,188.5,63.5,-848.1666666666666,0.0,848.1666666666666,13.43,14.49,300
2023-03-25 17:00:00,5642.0,6679.666666666667,856.1666666666666,821.8333333333334,1997.8333333333333,1415.6666666666667,1453.3333333333333,70.16666666666667,64.66666666666667,-1037.5,0.0,1037.5,11.73,16.38,99
2023-03-25 18:00:00,5923.333333333333,6986.833333333333,843.5,837.6666666666666,2348.6666666666665,1415.5,1467.5,9.5,64.33333333333333,-1063.5,0.0,1063.5,10.36,14.355,0
2023-03-25 19:00:00,6378.0,6770.5,849.5,839.3333333333334,2258.1666666666665,1414.5,1344.8333333333333,2.1666666666666665,63.66666666666666,-392.6666666666667,0.0,392.6666666666667,9.06,8.685,0
2023-03-25 20:00:00,6367.0,6736.5,977.3333333333334,854.5,2302.1666666666665,1414.6666666666667,1125.0,0.0833333333333333,63.66666666666666,-369.3333333333333,0.0,369.3333333333333,7.68,5.715,0
2023-03-25 21:00:00,6073.285714285715,6622.571428571428,1019.8571428571428,855.2857142857143,2341.0,1413.0,931.1428571428572,0.0,63.285714285714285,-549.4285714285714,0.0,549.4285714285714,6.36,4.455,0
2023-03-25 22:00:00,5652.166666666667,6232.5,1006.5,848.3333333333334,2138.833333333333,1412.8333333333333,763.6666666666666,0.0,62.833333333333336,-580.1666666666666,0.0,580.1666666666666,4.98,5.265,0
2023-03-25 23:00:00,5298.833333333333,5963.333333333333,999.8333333333334,851.8333333333334,1941.8333333333333,1410.8333333333333,698.5,0.0,61.0,-664.5,0.0,664.5,3.66,5.4,0
2023-03-26 00:00:00,5051.333333333333,5588.666666666667,1003.6666666666666,849.1666666666666,1697.0,1413.1666666666667,565.3333333333334,0.0,61.0,-537.1666666666666,0.0,537.1666666666666,2.36,3.51,0
2023-03-26 01:00:00,4890.666666666667,5416.0,994.8333333333334,854.0,1719.3333333333333,1413.5,373.3333333333333,0.0,61.833333333333336,-525.3333333333334,0.0,525.3333333333334,1.59,6.39,0
2023-03-26 02:00:00,4805.5,5358.666666666667,995.6666666666666,850.3333333333334,1677.6666666666667,1412.1666666666667,360.6666666666667,0.0,63.0,-553.1666666666666,0.0,553.1666666666666,0.98,6.84,0
2023-03-26 03:00:00,4780.5,5347.5,997.5,846.0,1655.5,1409.5,376.0,0.0,64.0,-567.0,0.0,567.0,0.29,6.84,0
2023-03-26 04:00:00,4779.0,5388.428571428572,999.0,849.1428571428571,1620.142857142857,1412.2857142857142,445.8571428571428,0.0,62.142857142857146,-609.4285714285714,0.0,609.4285714285714,-0.41,7.155,0
2023-03-26 05:00:00,4833.166666666667,5600.166666666667,966.5,848.0,1611.0,1413.1666666666667,700.3333333333334,0.0,61.833333333333336,-767.1666666666666,0.0,767.1666666666666,-1.11,10.665,0
2023-03-26 06:00:00,4868.333333333333,5568.333333333333,855.5,834.3333333333334,1573.8333333333333,1414.5,830.3333333333334,0.0,60.66666666666666,-699.8333333333334,0.0,699.8333333333334,-0.59,13.68,34
2023-03-26 07:00:00,4986.0,5812.666666666667,820.3333333333334,831.5,1672.1666666666667,1414.1666666666667,1008.1666666666666,5.166666666666667,61.333333333333336,-826.5,0.0,826.5,0.9,14.04,122
2023-03-26 08:00:00,5112.333333333333,5879.666666666667,817.5,827.0,1555.8333333333333,1413.3333333333333,1106.0,100.33333333333331,60.0,-767.8333333333334,0.0,767.8333333333334,3.99,14.985,415
2023-03-26 09:00:00,5210.857142857143,5995.428571428572,821.0,828.0,1423.7142857142858,1413.2857142857142,1148.428571428571,298.42857142857144,62.57142857142857,-784.7142857142857,0.0,784.7142857142857,7.81,16.38,734
2023-03-26 10:00:00,5179.666666666667,6152.666666666667,815.1666666666666,818.3333333333334,1186.8333333333333,1415.1666666666667,1327.1666666666667,526.3333333333334,63.833333333333336,-973.3333333333334,0.0,973.3333333333334,9.79,20.025,534
2023-03-26 11:00:00,5049.833333333333,6224.0,813.0,825.6666666666666,1188.5,1413.6666666666667,1279.3333333333333,640.0,63.833333333333336,-1174.0,0.0,1174.0,10.18,18.0,315
2023-03-26 12:00:00,4959.833333333333,6340.166666666667,823.8333333333334,821.0,1129.5,1414.6666666666667,1338.0,750.0,62.5,-1380.1666666666667,0.0,1380.1666666666667,11.16,20.16,509
2023-03-26 13:00:00,4970.166666666667,6380.666666666667,855.0,820.8333333333334,1172.6666666666667,1415.6666666666667,1305.6666666666667,748.3333333333334,62.66666666666666,-1410.6666666666667,0.0,1410.6666666666667,11.65,22.41,382
2023-03-26 14:00:00,4885.666666666666,6120.428571428572,850.6190476190476,820.8571428571429,1256.2380952380952,1415.4761904761906,1011.8571428571428,702.8571428571429,62.42857142857143,-1235.047619047619,0.0,1235.047619047619,11.61,22.68,286
2023-03-26 15:00:00,4818.722222222222,5922.5,960.6111111111112,830.6666666666666,1608.0555555555557,1411.9444444444443,406.6666666666667,643.8333333333334,60.66666666666666,-1103.7777777777778,0.0,1103.7777777777778,10.81,25.2,163
2023-03-26 16:00:00,4879.833333333333,5695.666666666667,926.0,827.1666666666666,1628.5,1414.0,270.5,572.3333333333334,57.66666666666666,-815.3333333333334,0.0,815.3333333333334,9.04,21.15,12
2023-03-26 17:00:00,5092.0,5723.166666666667,840.0,823.1666666666666,1960.8333333333333,1412.3333333333333,257.1666666666667,369.5,60.0,-631.3333333333334,0.0,631.3333333333334,7.57,22.41,33
2023-03-26 18:00:00,5377.666666666667,5850.666666666667,865.1666666666666,831.6666666666666,2362.333333333333,1411.1666666666667,152.33333333333334,165.83333333333334,62.5,-472.6666666666667,0.0,472.6666666666667,7.05,22.68,0
2023-03-26 19:00:00,5762.857142857143,5848.285714285715,866.7142857142857,833.1428571428571,2457.8571428571427,1411.7142857142858,198.28571428571428,18.285714285714285,62.42857142857143,-85.14285714285714,5.285714285714286,90.42857142857144,6.65,16.065,0
2023-03-26 20:00:00,6286.833333333333,5958.833333333333,895.6666666666666,844.3333333333334,2427.6666666666665,1413.1666666666667,316.6666666666667,0.0,62.66666666666666,327.8333333333333,327.8333333333333,0.0,6.25,17.325,0
2023-03-26 21:00:00,6208.166666666667,6039.666666666667,1028.1666666666667,863.0,2301.1666666666665,1414.6666666666667,369.6666666666667,0.0,63.5,168.5,168.5,0.0,5.85,20.16,0
2023-03-26 22:00:00,5787.5,5945.833333333333,1009.6666666666666,863.1666666666666,2173.0,1413.6666666666667,423.6666666666667,0.0,63.333333333333336,-158.66666666666666,0.0,158.66666666666666,5.45,24.93,0
2023-03-26 23:00:00,5415.666666666667,5759.0,988.8333333333334,857.3333333333334,1985.5,1412.6666666666667,453.5,0.0,62.16666666666666,-343.5,0.0,343.5,4.96,18.63,0
2023-03-27 00:00:00,5106.333333333333,5321.666666666667,906.0,850.0,1646.6666666666667,1411.8333333333333,446.3333333333333,0.0,61.333333333333336,-215.33333333333331,0.0,215.33333333333331,4.55,17.64,0
2023-03-27 01:00:00,4928.5,5097.833333333333,828.8333333333334,844.0,1635.1666666666667,1411.0,318.5,0.0,60.66666666666666,-169.33333333333334,0.0,169.33333333333334,4.41,14.49,0
2023-03-27 02:00:00,4809.0,4954.333333333333,849.3333333333334,845.3333333333334,1622.8333333333333,1410.5,166.0,0.0,61.333333333333336,-145.5,0.0,145.5,4.31,10.575,0
2023-03-27 03:00:00,4781.0,4864.714285714285,854.2857142857143,845.1428571428571,1595.142857142857,1411.7142857142858,98.14285714285714,0.0,60.85714285714285,-83.85714285714286,0.0,83.85714285714286,4.21,11.025,0
2023-03-27 04:00:00,4846.666666666667,4913.666666666667,833.6666666666666,843.3333333333334,1597.0,1410.6666666666667,168.33333333333334,0.0,61.333333333333336,-67.16666666666667,0.0,67.16666666666667,4.11,12.42,0
2023-03-27 05:00:00,5082.166666666667,5112.5,865.0,842.3333333333334,1664.8333333333333,1410.5,268.1666666666667,0.0,62.16666666666666,-30.166666666666668,12.0,42.16666666666666,4.1,14.805,0
2023-03-27 06:00:00,5692.166666666667,5312.833333333333,876.6666666666666,802.6666666666666,1822.5,1410.5,338.5,0.0,62.333333333333336,379.5,379.5,0.0,4.71,15.12,29
2023-03-27 07:00:00,6518.333333333333,6266.333333333333,1010.5,798.1666666666666,2469.6666666666665,1413.1666666666667,499.0,12.666666666666666,62.833333333333336,252.16666666666663,252.16666666666663,0.0,4.63,16.38,5
2023-03-27 08:00:00,7025.333333333333,6542.166666666667,1124.5,779.8333333333334,2434.1666666666665,1412.3333333333333,643.5,82.16666666666667,65.66666666666667,482.6666666666667,482.6666666666667,0.0,5.13,11.835,47
2023-03-27 09:00:00,7296.166666666667,7007.5,1180.3333333333333,796.8333333333334,2541.1666666666665,1388.3333333333333,869.5,163.33333333333334,67.5,289.0,289.0,0.0,6.25,10.215,116
2023-03-27 10:00:00,7263.166666666667,7642.333333333333,1155.3333333333333,846.5,2872.5,1352.5,1141.8333333333333,207.33333333333331,66.5,-379.3333333333333,0.0,379.3333333333333,8.59,7.56,302
2023-03-27 11:00:00,7119.666666666667,7927.166666666667,1120.3333333333333,815.0,2715.6666666666665,1364.5,1527.6666666666667,315.8333333333333,67.66666666666667,-807.5,0.0,807.5,11.53,9.72,511
2023-03-27 12:00:00,7002.333333333333,7942.0,1105.0,816.1666666666666,2311.1666666666665,1363.3333333333333,1907.1666666666667,372.0,67.66666666666667,-939.6666666666666,0.0,939.6666666666666,14.0,8.19,563
2023-03-27 13:00:00,6956.0,8151.285714285715,1091.428571428571,813.7142857142857,2158.5714285714284,1327.7142857142858,2311.5714285714284,382.2857142857143,66.0,-1195.428571428571,0.0,1195.428571428571,15.88,7.92,533
2023-03-27 14:00:00,6854.333333333333,8067.166666666667,1074.1666666666667,815.6666666666666,1995.5,1342.1666666666667,2520.833333333333,254.0,65.0,-1213.1666666666667,0.0,1213.1666666666667,16.71,7.29,351
2023-03-27 15:00:00,6773.166666666667,8135.666666666667,1083.8333333333333,829.1666666666666,2010.8333333333333,1331.3333333333333,2589.5,225.83333333333331,65.33333333333333,-1362.3333333333333,0.0,1362.3333333333333,17.59,7.83,485
2023-03-27 16:00:00,6770.166666666667,8308.166666666666,1105.1666666666667,847.3333333333334,2159.833333333333,1343.8333333333333,2614.833333333333,171.33333333333334,65.5,-1538.0,0.0,1538.0,17.7,6.345,246
2023-03-27 17:00:00,6821.5,8343.166666666666,1116.3333333333333,849.8333333333334,2204.5,1337.1666666666667,2662.5,104.33333333333331,68.0,-1521.8333333333333,0.0,1521.8333333333333,16.74,5.805,70
2023-03-27 18:00:00,6856.0,8339.833333333334,1072.8333333333333,849.6666666666666,2269.6666666666665,1375.8333333333333,2658.333333333333,46.5,66.83333333333333,-1483.8333333333333,0.0,1483.8333333333333,15.2,6.705,0
2023-03-27 19:00:00,7097.666666666667,8172.333333333333,1092.5,851.1666666666666,2522.833333333333,1380.3333333333333,2251.833333333333,7.666666666666667,66.5,-1074.8333333333333,0.0,1074.8333333333333,14.3,7.785,0
2023-03-27 20:00:00,7390.166666666667,8019.833333333333,1134.6666666666667,874.8333333333334,2878.1666666666665,1396.8333333333333,1669.0,0.0,67.33333333333333,-629.8333333333334,0.0,629.8333333333334,13.5,12.015,0
2023-03-27 21:00:00,7141.166666666667,7647.0,1121.1666666666667,880.1666666666666,3054.6666666666665,1398.3333333333333,1124.6666666666667,0.0,68.5,-505.6666666666667,0.0,505.6666666666667,12.7,9.45,0
2023-03-27 22:00:00,6507.166666666667,7039.666666666667,1089.3333333333333,868.0,2844.333333333333,1399.3333333333333,772.0,0.0,67.0,-532.3333333333334,0.0,532.3333333333334,11.81,13.41,0
2023-03-27 23:00:00,6002.333333333333,6481.333333333333,1129.5,869.6666666666666,2447.333333333333,1399.8333333333333,568.6666666666666,0.0,67.33333333333333,-479.0,0.0,479.0,11.0,14.04,0
2023-03-28 00:00:00,5654.285714285715,5929.142857142857,1118.571428571429,864.5714285714286,1986.571428571429,1399.857142857143,494.1428571428572,0.0,66.14285714285714,-274.2857142857143,0.0,274.2857142857143,10.2,21.6,0
2023-03-28 01:00:00,5473.833333333333,6062.166666666667,1103.1666666666667,855.8333333333334,1824.0,1405.0,812.6666666666666,0.0,62.16666666666666,-588.1666666666666,0.0,588.1666666666666,9.14,22.68,0
2023-03-28 02:00:00,5391.166666666667,6371.5,934.8333333333334,835.5,1631.0,1404.5,1503.6666666666667,0.0,62.333333333333336,-980.3333333333334,0.0,980.3333333333334,8.04,27.09,0
2023-03-28 03:00:00,5340.0,6786.5,920.5,838.0,1617.8333333333333,1405.1666666666667,1945.1666666666667,0.0,60.5,-1446.5,0.0,1446.5,6.85,35.28,0
2023-03-28 04:00:00,5397.666666666667,7142.333333333333,913.3333333333334,838.8333333333334,1604.5,1405.1666666666667,2319.833333333333,0.0,60.833333333333336,-1744.8333333333333,0.0,1744.8333333333333,5.74,24.39,0
2023-03-28 05:00:00,5588.0,7292.166666666667,893.6666666666666,833.6666666666666,1589.3333333333333,1404.0,2511.6666666666665,0.0,60.0,-1704.0,0.0,1704.0,4.64,34.65,0
2023-03-28 06:00:00,6081.0,7378.5,905.3333333333334,835.0,1597.8333333333333,1403.8333333333333,2576.1666666666665,0.0,60.5,-1297.5,0.0,1297.5,5.02,41.085,26
2023-03-28 07:00:00,6787.285714285715,7946.714285714285,928.4285714285714,832.4285714285714,2115.714285714286,1402.7142857142858,2603.0,2.7142857142857144,61.142857142857146,-1159.2857142857142,0.0,1159.2857142857142,6.59,27.585,96
2023-03-28 08:00:00,7360.333333333333,8122.333333333333,1086.1666666666667,847.1666666666666,2371.1666666666665,1402.3333333333333,2300.833333333333,52.5,61.833333333333336,-761.8333333333334,0.0,761.8333333333334,8.81,27.45,214
2023-03-28 09:00:00,7529.333333333333,8223.0,1149.1666666666667,875.0,2566.6666666666665,1393.3333333333333,2012.6666666666667,164.0,62.333333333333336,-693.6666666666666,0.0,693.6666666666666,9.8,21.42,160
2023-03-28 10:00:00,7423.571428571428,8473.142857142857,1098.0,837.7142857142857,2670.714285714286,1390.571428571429,2083.1428571428573,331.0,62.0,-1049.571428571429,0.0,1049.571428571429,10.25,22.41,153
2023-03-28 11:00:00,7231.333333333333,7972.666666666667,1052.0,829.5,1760.0,1396.0,2368.5,507.0,60.0,-741.5,0.0,741.5,11.61,18.27,298
2023-03-28 12:00:00,7125.833333333333,7908.833333333333,934.5,824.0,1910.6666666666667,1383.3333333333333,2295.1666666666665,502.0,59.5,-783.0,0.0,783.0,12.94,22.05,330
2023-03-28 13:00:00,7054.333333333333,8143.0,1045.3333333333333,822.1666666666666,2125.5,1370.5,2253.0,465.5,61.0,-1088.6666666666667,0.0,1088.6666666666667,13.19,29.925,193
2023-03-28 14:00:00,6899.666666666667,8077.333333333333,1101.3333333333333,782.0,2117.333333333333,1392.0,2231.5,394.0,59.333333333333336,-1177.0,0.0,1177.0,12.94,26.235,116
2023-03-28 15:00:00,6832.5,8154.5,1108.5,793.0,2440.333333333333,1395.1666666666667,1965.8333333333333,389.6666666666667,61.5,-1322.0,0.0,1322.0,14.21,25.56,520
2023-03-28 16:00:00,6815.333333333333,7991.5,1122.1666666666667,804.0,2759.6666666666665,1407.0,1540.6666666666667,297.8333333333333,60.833333333333336,-1176.3333333333333,0.0,1176.3333333333333,14.66,23.04,288
2023-03-28 17:00:00,6877.166666666667,7873.5,1124.6666666666667,799.1666666666666,3002.333333333333,1404.6666666666667,1290.6666666666667,192.5,59.333333333333336,-996.1666666666666,0.0,996.1666666666666,14.18,22.68,85
2023-03-28 18:00:00,7003.833333333333,7679.5,1094.1666666666667,823.0,3031.333333333333,1409.1666666666667,1167.8333333333333,94.0,60.5,-676.0,0.0,676.0,12.88,25.2,0
2023-03-28 19:00:00,7219.666666666667,7354.5,1128.6666666666667,836.1666666666666,2960.5,1408.1666666666667,951.3333333333334,9.333333333333334,59.833333333333336,-134.83333333333334,0.0,134.83333333333334,11.91,35.01,0
2023-03-28 20:00:00,7563.857142857143,7537.714285714285,1159.0,835.1428571428571,3004.8571428571427,1408.2857142857142,1071.0,0.0,59.85714285714285,26.285714285714285,53.285714285714285,27.0,11.01,45.495,0
2023-03-28 21:00:00,7305.333333333333,7406.166666666667,1155.3333333333333,834.6666666666666,2817.0,1406.3333333333333,1134.0,0.0,59.0,-100.83333333333331,3.1666666666666665,104.0,10.03,32.94,0
2023-03-28 22:00:00,6734.666666666667,7083.833333333333,1110.0,837.8333333333334,2447.333333333333,1408.0,1221.3333333333333,0.0,60.0,-349.5,0.0,349.5,9.11,30.96,0
2023-03-28 23:00:00,6275.714285714285,6602.0,1120.428571428571,843.5714285714286,2065.0,1408.7142857142858,1104.428571428571,0.0,60.57142857142857,-326.1428571428572,0.0,326.1428571428572,8.21,35.685,0
2023-03-29 00:00:00,5957.5,6171.833333333333,1070.1666666666667,847.6666666666666,1688.1666666666667,1409.6666666666667,1097.3333333333333,0.0,59.833333333333336,-214.33333333333331,0.0,214.33333333333331,7.31,26.91,0
2023-03-29 01:00:00,5713.666666666667,6000.666666666667,978.0,833.0,1736.0,1409.8333333333333,984.8333333333334,0.0,59.5,-287.0,0.0,287.0,6.59,35.01,0
2023-03-29 02:00:00,5620.833333333333,6117.166666666667,1027.3333333333333,848.1666666666666,1763.5,1411.0,1008.5,0.0,59.5,-496.5,0.0,496.5,5.89,28.8,0
2023-03-29 03:00:00,5548.5,6255.5,1004.5,852.0,1695.5,1410.0,1233.5,0.0,60.5,-706.8333333333334,0.0,706.8333333333334,5.19,23.31,0
2023-03-29 04:00:00,5607.333333333333,6189.5,1010.3333333333334,854.1666666666666,1629.1666666666667,1411.1666666666667,1224.8333333333333,0.0,60.66666666666666,-582.0,0.0,582.0,4.49,27.09,0
2023-03-29 05:00:00,5755.333333333333,6334.0,954.8333333333334,843.3333333333334,1650.5,1412.3333333333333,1413.0,0.0,60.833333333333336,-578.6666666666666,0.0,578.6666666666666,3.7,30.555,0
2023-03-29 06:00:00,6272.857142857143,6351.428571428572,923.5714285714286,828.2857142857143,1831.2857142857144,1413.2857142857142,1293.7142857142858,0.0,62.42857142857143,-78.42857142857143,28.142857142857142,106.57142857142856,5.09,21.825,78
2023-03-29 07:00:00,7060.166666666667,6828.333333333333,995.8333333333334,854.1666666666666,2496.833333333333,1410.6666666666667,989.0,18.33333333333333,63.5,231.33333333333331,231.33333333333331,0.0,6.26,15.795,114
2023-03-29 08:00:00,7424.333333333333,6941.5,1021.8333333333334,875.6666666666666,2684.1666666666665,1408.5,729.3333333333334,160.33333333333334,61.833333333333336,482.8333333333333,482.8333333333333,0.0,7.54,14.175,174
2023-03-29 09:00:00,7482.0,7140.333333333333,1014.1666666666666,859.6666666666666,2686.833333333333,1389.1666666666667,774.8333333333334,354.0,61.833333333333336,341.6666666666667,341.6666666666667,0.0,8.49,17.19,182
2023-03-29 10:00:00,7301.666666666667,7163.833333333333,1017.1666666666666,862.1666666666666,2569.833333333333,1367.6666666666667,803.3333333333334,482.6666666666667,60.833333333333336,138.0,138.0,0.0,9.21,14.49,204
2023-03-29 11:00:00,7193.0,7218.0,990.6666666666666,855.8333333333334,2395.333333333333,1383.0,987.1666666666666,545.6666666666666,60.0,-24.83333333333333,8.833333333333334,33.666666666666664,10.26,18.45,281
2023-03-29 12:00:00,7104.166666666667,6928.166666666667,992.1666666666666,825.1666666666666,2331.5,1386.3333333333333,767.0,566.1666666666666,60.16666666666666,176.16666666666666,176.16666666666666,0.0,11.71,14.67,431
2023-03-29 13:00:00,6993.666666666667,6892.0,977.6666666666666,840.8333333333334,2299.833333333333,1396.0,670.3333333333334,645.3333333333334,61.833333333333336,101.5,102.83333333333331,1.3333333333333333,11.81,9.63,172
2023-03-29 14:00:00,6782.166666666667,6880.666666666667,967.3333333333334,856.1666666666666,2167.5,1375.5,808.3333333333334,646.8333333333334,59.16666666666666,-98.5,0.0,98.5,10.58,15.615,10
2023-03-29 15:00:00,6546.666666666667,6898.5,851.5,826.8333333333334,1887.5,1363.1666666666667,1214.5,695.3333333333334,59.5,-351.6666666666667,0.0,351.6666666666667,10.23,11.835,122
2023-03-29 16:00:00,6512.0,6427.333333333333,859.0,833.3333333333334,2085.333333333333,1378.3333333333333,587.1666666666666,624.6666666666666,59.5,85.0,87.16666666666667,2.1666666666666665,9.94,11.16,94
2023-03-29 17:00:00,6611.142857142857,6468.571428571428,991.2857142857144,840.2857142857143,2384.1428571428573,1392.571428571429,342.1428571428572,459.2857142857143,58.85714285714285,142.85714285714286,142.85714285714286,0.0,9.2,13.68,21
2023-03-29 18:00:00,6869.833333333333,6505.333333333333,1045.0,849.0,2464.333333333333,1390.8333333333333,501.0,194.33333333333331,60.333333333333336,364.6666666666667,364.6666666666667,0.0,8.4,11.52,0
2023-03-29 19:00:00,7226.833333333333,6337.833333333333,1042.1666666666667,845.8333333333334,2453.833333333333,1389.5,530.6666666666666,16.5,59.833333333333336,888.6666666666666,888.6666666666666,0.0,7.86,11.16,0
2023-03-29 20:00:00,7701.5,6273.333333333333,1045.8333333333333,851.6666666666666,2664.833333333333,1392.8333333333333,258.3333333333333,0.4166666666666667,59.833333333333336,1428.3333333333333,1428.3333333333333,0.0,7.36,15.885,0
2023-03-29 21:00:00,7467.666666666667,6267.166666666667,1043.3333333333333,875.3333333333334,2736.333333333333,1400.5,152.0,0.0,60.0,1200.6666666666667,1200.6666666666667,0.0,6.77,16.56,0
2023-03-29 22:00:00,6884.833333333333,6185.166666666667,1027.1666666666667,860.1666666666666,2686.1666666666665,1399.6666666666667,153.5,0.0,59.5,699.5,699.5,0.0,6.26,16.56,0
2023-03-29 23:00:00,6369.333333333333,5888.333333333333,1016.1666666666666,862.0,2416.333333333333,1399.8333333333333,135.0,0.0,59.333333333333336,481.0,481.0,0.0,5.76,14.355,0
2023-03-30 00:00:00,5992.0,5623.166666666667,1027.3333333333333,861.3333333333334,2155.1666666666665,1404.0,117.0,0.0,59.0,368.5,368.5,0.0,5.26,14.985,0
2023-03-30 01:00:00,5809.166666666667,5582.166666666667,975.0,854.1666666666666,2090.333333333333,1407.0,197.0,0.0,59.0,227.16666666666663,227.16666666666663,0.0,4.68,19.845,0
2023-03-30 02:00:00,5651.0,5573.333333333333,974.3333333333334,851.6666666666666,1811.3333333333333,1406.1666666666667,472.0,0.0,58.833333333333336,78.0,79.16666666666667,1.1666666666666667,3.99,20.52,0
2023-03-30 03:00:00,5640.571428571428,5630.857142857143,984.1428571428572,847.4285714285714,1719.571428571429,1408.857142857143,612.2857142857143,0.0,59.42857142857143,9.428571428571429,21.571428571428573,12.142857142857142,3.38,20.52,0
2023-03-30 04:00:00,5692.666666666667,5754.0,975.1666666666666,847.1666666666666,1685.8333333333333,1407.5,779.5,0.0,60.333333333333336,-61.333333333333336,0.0,61.333333333333336,2.69,29.655,0
2023-03-30 05:00:00,5930.0,5796.5,894.5,840.1666666666666,1627.0,1409.8333333333333,965.0,0.0,61.0,133.33333333333334,133.33333333333334,0.0,2.07,30.96,0
2023-03-30 06:00:00,6454.571428571428,5878.428571428572,813.2857142857143,836.2857142857143,1724.428571428571,1408.0,1035.428571428571,0.0,61.57142857142857,576.0,576.0,0.0,3.49,26.235,68
2023-03-30 07:00:00,7092.333333333333,6361.833333333333,817.3333333333334,837.8333333333334,2175.6666666666665,1407.6666666666667,1032.5,27.5,63.333333333333336,730.8333333333334,730.8333333333334,0.0,5.98,19.89,203
2023-03-30 08:00:00,7472.0,6481.333333333333,808.8333333333334,825.1666666666666,2155.6666666666665,1408.6666666666667,1009.3333333333334,213.0,60.5,990.6666666666666,990.6666666666666,0.0,7.61,16.875,209
2023-03-30 09:00:00,7413.166666666667,6413.833333333333,810.8333333333334,831.1666666666666,2103.833333333333,1381.0,760.6666666666666,465.0,61.16666666666666,999.6666666666666,999.6666666666666,0.0,7.19,18.765,67
2023-03-30 10:00:00,7131.5,6797.5,803.1666666666666,839.6666666666666,2236.333333333333,1366.6666666666667,816.8333333333334,674.3333333333334,60.5,333.8333333333333,333.8333333333333,0.0,7.63,15.615,169
2023-03-30 11:00:00,6863.0,6976.333333333333,780.5,828.1666666666666,2170.1666666666665,1376.1666666666667,988.5,775.5,57.333333333333336,-113.33333333333331,9.833333333333334,123.16666666666669,8.75,8.82,261
2023-03-30 12:00:00,6608.166666666667,7070.333333333333,829.3333333333334,820.8333333333334,2133.833333333333,1326.3333333333333,1029.3333333333333,873.8333333333334,55.833333333333336,-454.5,0.0,454.5,9.86,13.275,296
2023-03-30 13:00:00,6586.0,6770.857142857143,860.4285714285714,828.5714285714286,1957.571428571429,1361.857142857143,839.0,868.4285714285714,55.42857142857143,-178.42857142857142,0.0,178.42857142857142,11.49,10.575,483
2023-03-30 14:00:00,6441.333333333333,6721.333333333333,919.8333333333334,830.6666666666666,2002.1666666666667,1358.8333333333333,739.6666666666666,814.0,56.0,-280.0,0.0,280.0,12.93,7.56,495
2023-03-30 15:00:00,6432.0,6603.0,976.3333333333334,827.6666666666666,1993.0,1367.6666666666667,667.8333333333334,714.1666666666666,56.0,-171.16666666666666,0.0,171.16666666666666,13.8,10.665,443
2023-03-30 16:00:00,6414.0,6311.285714285715,989.8571428571428,840.2857142857143,1981.857142857143,1344.571428571429,518.1428571428571,579.0,57.71428571428572,102.85714285714286,109.57142857142856,6.714285714285714,13.9,19.35,259
2023-03-30 17:00:00,6577.833333333333,6183.0,988.1666666666666,841.6666666666666,2140.1666666666665,1341.5,448.6666666666667,364.1666666666667,58.833333333333336,394.8333333333333,394.8333333333333,0.0,13.11,22.41,84
2023-03-30 18:00:00,6799.833333333333,6206.5,976.0,849.6666666666666,2437.833333333333,1381.6666666666667,369.5,133.5,58.0,593.1666666666666,593.1666666666666,0.0,11.6,25.2,0
2023-03-30 19:00:00,7132.0,6227.5,1014.3333333333334,864.0,2479.6666666666665,1386.0,399.8333333333333,25.166666666666668,58.66666666666666,904.5,904.5,0.0,11.05,19.89,0
2023-03-30 20:00:00,7565.666666666667,6608.333333333333,1015.6666666666666,849.6666666666666,2469.6666666666665,1396.6666666666667,815.6666666666666,5.333333333333333,59.0,957.8333333333334,957.8333333333334,0.0,10.56,17.82,0
