Date,AvgTemp_Celsius,SunlightHours,AvgWindSpeed_kmh,SolarRadiation_WM2
4/12/2023,10.96,8.377740617,1.87,0
4/12/2023,10.42,8.377740617,1.8,0
4/12/2023,9.81,8.377740617,1.52,0
4/12/2023,9.4,8.377740617,0.96,0
4/13/2023,8.65,10.90417811,1,0
4/13/2023,7.77,10.90417811,1.75,0
4/13/2023,6.77,10.90417811,2.24,0
4/13/2023,6.17,10.90417811,2.34,0
4/13/2023,5.7,10.90417811,2.42,0
4/13/2023,5.29,10.90417811,2.66,7.38
4/13/2023,6.68,10.90417811,2.83,89.76
4/13/2023,9.11,10.90417811,2.22,240.13
4/13/2023,12.37,10.90417811,2.01,424.62
4/13/2023,14.49,10.90417811,2.36,607.38
4/13/2023,15.88,10.90417811,2.94,759.29
4/13/2023,16.82,10.90417811,3.45,791.33
4/13/2023,17.62,10.90417811,3.81,740.3
4/13/2023,18.33,10.90417811,3.89,681.02
4/13/2023,18.78,10.90417811,3.77,589.27
4/13/2023,18.83,10.90417811,3.49,445.81
4/13/2023,18.48,10.90417811,3.08,335.98
4/13/2023,17.58,10.90417811,2.38,180.91
4/13/2023,15.55,10.90417811,1.61,30.59
4/13/2023,13.91,10.90417811,2.1,0
4/13/2023,12.08,10.90417811,3.37,0
4/13/2023,10.23,10.90417811,4.82,0
4/13/2023,9.2,10.90417811,6.04,0
4/13/2023,8.51,10.90417811,6.3,0
4/14/2023,7.95,9.116645987,5.57,0
4/14/2023,7.69,9.116645987,4.58,0
4/14/2023,7.3,9.116645987,4.1,0
4/14/2023,6.65,9.116645987,4.39,0
4/14/2023,5.94,9.116645987,5.1,0
4/14/2023,5.48,9.116645987,5.89,7.41
4/14/2023,7.47,9.116645987,6.28,81.55
4/14/2023,9.54,9.116645987,5.67,264.37
4/14/2023,12.8,9.116645987,6.6,441.2
4/14/2023,16.62,9.116645987,8.45,528.8
4/14/2023,19.33,9.116645987,8.58,599.24
4/14/2023,20.86,9.116645987,8.32,668.96
4/14/2023,21.33,9.116645987,7.57,563.76
4/14/2023,21.44,9.116645987,6.69,396.59
4/14/2023,20.97,9.116645987,5.94,402.56
4/14/2023,20.55,9.116645987,5.24,317.38
4/14/2023,20.57,9.116645987,5.14,182.66
4/14/2023,19.08,9.116645987,4.85,114.38
4/14/2023,16.04,9.116645987,4.57,22.2
4/14/2023,14.63,9.116645987,4.85,0
4/14/2023,14.08,9.116645987,5.59,0
4/14/2023,13.42,9.116645987,5.36,0
4/14/2023,12.61,9.116645987,4.09,0
4/14/2023,11.88,9.116645987,4.11,0
4/15/2023,11.26,9.687359017,4.32,0
4/15/2023,10.15,9.687359017,4.57,0
4/15/2023,9.15,9.687359017,4.23,0
4/15/2023,8.88,9.687359017,3.2,0
4/15/2023,9.15,9.687359017,2.33,0
4/15/2023,9.26,9.687359017,1.82,6.09
4/15/2023,10.35,9.687359017,1.87,72.7
4/15/2023,12.63,9.687359017,1.54,180.48
4/15/2023,14.73,9.687359017,0.77,294.38
4/15/2023,16.37,9.687359017,0.57,431.2
4/15/2023,17.75,9.687359017,1.57,739.21
4/15/2023,18.74,9.687359017,2.13,824.91
4/15/2023,19.54,9.687359017,2.02,836.38
4/15/2023,20.23,9.687359017,2.13,775.87
4/15/2023,20.62,9.687359017,2.74,664.27
4/15/2023,20.6,9.687359017,2.92,490.84
4/15/2023,20.19,9.687359017,2.75,345
4/15/2023,19.19,9.687359017,2.43,170.28
4/15/2023,17.1,9.687359017,1.93,34.91
4/15/2023,16.21,9.687359017,1.2,0
4/15/2023,15.87,9.687359017,0.93,0
4/15/2023,15.12,9.687359017,1.57,0
4/15/2023,13.85,9.687359017,2.52,0
4/15/2023,12.25,9.687359017,3.67,0
4/16/2023,10.78,10.8682006,4.84,0
4/16/2023,9.98,10.8682006,5.84,0
4/16/2023,9.82,10.8682006,6.55,0
4/16/2023,9.61,10.8682006,6.97,0
4/16/2023,9.31,10.8682006,7.23,0
4/16/2023,8.94,10.8682006,7.12,6.98
4/16/2023,9.42,10.8682006,6.68,62.2
4/16/2023,10.63,10.8682006,6.23,164.2
4/16/2023,12.26,10.8682006,6.16,289.48
4/16/2023,13.53,10.8682006,5.9,394.61
4/16/2023,14.81,10.8682006,5.54,376.88
4/16/2023,16.19,10.8682006,5.31,440.73
4/16/2023,16.96,10.8682006,5.22,383.03
4/16/2023,17.19,10.8682006,5.5,342.63
4/16/2023,17.15,10.8682006,6.02,70.06
4/16/2023,16.73,10.8682006,6.55,48.19
4/16/2023,15.83,10.8682006,7.13,87.77
4/16/2023,14.9,10.8682006,7.77,34.28
4/16/2023,13.99,10.8682006,8.13,18.2
4/16/2023,13.12,10.8682006,8.48,0
4/16/2023,12.41,10.8682006,8.03,0
4/16/2023,11.79,10.8682006,8.29,0
4/16/2023,11.15,10.8682006,8.22,0
4/16/2023,10.71,10.8682006,7.91,0
4/17/2023,10.45,8.862226676,7.63,0
4/17/2023,10.18,8.862226676,7.57,0
4/17/2023,9.84,8.862226676,7.81,0
4/17/2023,9.51,8.862226676,7.92,0
4/17/2023,9.14,8.862226676,7.92,0
4/17/2023,8.64,8.862226676,8.07,6.68
4/17/2023,8.54,8.862226676,8.78,67.9
4/17/2023,9.36,8.862226676,9.95,99.09
4/17/2023,11.37,8.862226676,11.06,159.19
4/17/2023,13.62,8.862226676,11.58,240.34
4/17/2023,15.41,8.862226676,11.15,246.51
4/17/2023,15.91,8.862226676,10.32,159.69
4/17/2023,15.24,8.862226676,9.61,142.91
4/17/2023,14.73,8.862226676,9.27,119.05
4/17/2023,14.4,8.862226676,9.2,138.12
4/17/2023,14.04,8.862226676,9.21,135.72
4/17/2023,13.35,8.862226676,8.83,149.02
4/17/2023,12.58,8.862226676,7.84,41.61
4/17/2023,11.7,8.862226676,7.94,20.91
4/17/2023,10.94,8.862226676,8.54,0
4/17/2023,10.22,8.862226676,8.88,0
4/17/2023,9.4,8.862226676,8.92,0
4/17/2023,8.73,8.862226676,8.53,0
4/17/2023,8.13,8.862226676,8.42,0
4/18/2023,7.63,9.714033152,7.98,0
4/18/2023,7.23,9.714033152,7.69,0
4/18/2023,6.91,9.714033152,7.57,0
4/18/2023,6.62,9.714033152,7.46,0
4/18/2023,6.41,9.714033152,7.27,0
4/18/2023,6.3,9.714033152,6.88,8.17
4/18/2023,6.43,9.714033152,6.96,64.34
4/18/2023,7.03,9.714033152,7.13,125.44
4/18/2023,8.28,9.714033152,7.1,208.86
4/18/2023,10.07,9.714033152,6.75,314.05
4/18/2023,11.84,9.714033152,6.21,509.17
4/18/2023,13.36,9.714033152,6.07,602.71
4/18/2023,14.58,9.714033152,6.37,616.66
4/18/2023,15.49,9.714033152,6.36,605.18
4/18/2023,15.62,9.714033152,6.39,367.76
4/18/2023,15.29,9.714033152,6.64,291.23
4/18/2023,14.66,9.714033152,7.06,208.02
4/18/2023,13.67,9.714033152,7.03,105.84
4/18/2023,12.02,9.714033152,6.68,25.96
4/18/2023,10.61,9.714033152,7.05,0
4/18/2023,10.08,9.714033152,7.13,0
4/18/2023,9.63,9.714033152,6.78,0
4/18/2023,9.48,9.714033152,6.68,0
4/18/2023,9.28,9.714033152,6.49,0
4/19/2023,8.97,10.17664192,6.35,0
4/19/2023,8.65,10.17664192,5.84,0
4/19/2023,8.44,10.17664192,5.49,0
4/19/2023,8.29,10.17664192,5.38,0
4/19/2023,8.13,10.17664192,5.12,0
4/19/2023,8.04,10.17664192,4.35,8.79
4/19/2023,8.46,10.17664192,3.36,88.2
4/19/2023,9.08,10.17664192,2.53,233.91
4/19/2023,10.16,10.17664192,2.23,362.29
4/19/2023,11.7,10.17664192,2.74,551.37
4/19/2023,13.63,10.17664192,3.29,635.79
4/19/2023,15.59,10.17664192,3.18,581.77
4/19/2023,16.85,10.17664192,2.43,489.34
4/19/2023,17.31,10.17664192,1.68,377.34
4/19/2023,17.23,10.17664192,1.15,342.45
4/19/2023,17,10.17664192,0.69,235.65
4/19/2023,16.45,10.17664192,0.23,168.78
4/19/2023,15.64,10.17664192,0.37,81.61
4/19/2023,14.16,10.17664192,1,21.54
4/19/2023,13.01,10.17664192,1.3,0
4/19/2023,12.49,10.17664192,1.17,0
4/19/2023,12.11,10.17664192,0.84,0
4/19/2023,11.67,10.17664192,0.75,0
4/19/2023,11.28,10.17664192,0.95,0
4/20/2023,10.83,8.003255397,1.36,0
4/20/2023,10.28,8.003255397,1.87,0
4/20/2023,9.76,8.003255397,2.33,0
4/20/2023,9.16,8.003255397,2.71,0
4/20/2023,8.61,8.003255397,2.89,0
4/20/2023,8.48,8.003255397,3.1,9.33
4/20/2023,9.83,8.003255397,3.18,57.36
4/20/2023,11.17,8.003255397,2.69,70.96
4/20/2023,13.44,8.003255397,2.58,119.95
4/20/2023,15.38,8.003255397,3.19,179.37
4/20/2023,16.34,8.003255397,3.75,230.52
4/20/2023,16.74,8.003255397,3.79,358.04
4/20/2023,16.76,8.003255397,3.67,391.65
4/20/2023,16.72,8.003255397,3.19,290.59
4/20/2023,16.73,8.003255397,2.43,381.05
4/20/2023,16.48,8.003255397,1.75,306.82
4/20/2023,15.99,8.003255397,1.35,198.85
4/20/2023,15.12,8.003255397,0.8,91.16
4/20/2023,13.94,8.003255397,1.34,22.06
4/20/2023,12.87,8.003255397,2.33,0
4/20/2023,12.2,8.003255397,2.95,0
4/20/2023,11.63,8.003255397,3.23,0
4/20/2023,10.96,8.003255397,3.34,0
4/20/2023,10,8.003255397,3.2,0
4/21/2023,9.05,9.884304354,3.14,0
4/21/2023,8.33,9.884304354,3.01,0
4/21/2023,8.01,9.884304354,2.92,0
4/21/2023,7.94,9.884304354,2.97,0
4/21/2023,8.23,9.884304354,3.05,0
4/21/2023,8.3,9.884304354,3.08,10.29
4/21/2023,9.67,9.884304354,2.91,72.93
4/21/2023,11.27,9.884304354,2.95,111.7
4/21/2023,13.23,9.884304354,4.36,253.77
4/21/2023,15.1,9.884304354,4.59,306.75
4/21/2023,16.51,9.884304354,4.03,363.48
4/21/2023,17.36,9.884304354,3.7,373.36
4/21/2023,17.58,9.884304354,3.74,482.66
4/21/2023,17.77,9.884304354,3.66,412.68
4/21/2023,17.83,9.884304354,3.38,418.36
4/21/2023,17.61,9.884304354,2.76,359.87
4/21/2023,17.15,9.884304354,1.83,237.62
4/21/2023,16.37,9.884304354,0.75,113.35
4/21/2023,15.03,9.884304354,0.6,27.38
4/21/2023,13.63,9.884304354,1.38,0
4/21/2023,12.9,9.884304354,1.66,0
4/21/2023,12.32,9.884304354,1.68,0
4/21/2023,11.79,9.884304354,1.57,0
4/21/2023,11.28,9.884304354,1.43,0
4/22/2023,10.76,8.235210906,1.25,0
4/22/2023,10.16,8.235210906,1.13,0
4/22/2023,9.58,8.235210906,1.04,0
4/22/2023,9.12,8.235210906,0.94,0
4/22/2023,8.6,8.235210906,0.76,0
4/22/2023,8.14,8.235210906,0.21,14.43
4/22/2023,9.55,8.235210906,1.3,123.43
4/22/2023,11.57,8.235210906,2.02,297.59
4/22/2023,13.83,8.235210906,3.06,473.13
4/22/2023,15.43,8.235210906,3.66,627.72
4/22/2023,16.12,8.235210906,4,740.63
4/22/2023,16.37,8.235210906,4.02,807.59
4/22/2023,16.54,8.235210906,3.67,798.59
4/22/2023,16.64,8.235210906,3.3,720.41
4/22/2023,16.6,8.235210906,2.96,558.66
4/22/2023,16.45,8.235210906,2.74,378.39
4/22/2023,16.2,8.235210906,2.66,268.8
4/22/2023,15.51,8.235210906,2.51,137.62
4/22/2023,13.48,8.235210906,2.47,31.98
4/22/2023,12.05,8.235210906,2.53,0
4/22/2023,11.52,8.235210906,2.47,0
4/22/2023,11.04,8.235210906,2.38,0
4/22/2023,10.48,8.235210906,2.4,0
4/22/2023,9.97,8.235210906,2.42,0
4/23/2023,9.49,8.576183046,2.39,0
4/23/2023,8.86,8.576183046,2.56,0
4/23/2023,8.14,8.576183046,2.95,0
4/23/2023,7.53,8.576183046,3.3,0
4/23/2023,7.04,8.576183046,3.43,0
4/23/2023,6.86,8.576183046,3.13,15.98
4/23/2023,9.08,8.576183046,2.39,132.28
4/23/2023,11.62,8.576183046,1.59,307.94
4/23/2023,15.1,8.576183046,1.96,472.66
4/23/2023,16.72,8.576183046,2.21,628.21
4/23/2023,17.62,8.576183046,2.41,766.35
4/23/2023,18.3,8.576183046,2.35,827.51
4/23/2023,18.76,8.576183046,2.19,810.65
4/23/2023,18.94,8.576183046,2.03,766.96
4/23/2023,18.88,8.576183046,1.83,615.58
4/23/2023,18.69,8.576183046,1.68,360.74
4/23/2023,18.34,8.576183046,1.78,295.85
4/23/2023,17.51,8.576183046,2.2,155.12
4/23/2023,14.98,8.576183046,3.17,37.51
4/23/2023,12.36,8.576183046,4.43,0
4/23/2023,11.19,8.576183046,5.47,0
4/23/2023,10.33,8.576183046,6.04,0
4/23/2023,9.59,8.576183046,6.2,0
4/23/2023,9.05,8.576183046,6.24,0
4/24/2023,8.54,8.534478269,6.21,0
4/24/2023,7.94,8.534478269,5.96,0
4/24/2023,7.39,8.534478269,5.51,0
4/24/2023,6.8,8.534478269,4.81,0
4/24/2023,6.24,8.534478269,4.17,0
4/24/2023,6.04,8.534478269,3.45,15.5
4/24/2023,7.83,8.534478269,2.42,97.19
4/24/2023,9.94,8.534478269,1.78,224.74
4/24/2023,13.48,8.534478269,2.75,366.59
4/24/2023,17.06,8.534478269,4.19,522.8
4/24/2023,19.3,8.534478269,4.75,669.93
4/24/2023,20.51,8.534478269,4.91,795.92
4/24/2023,21.19,8.534478269,4.88,801.48
4/24/2023,21.51,8.534478269,4.77,756.27
4/24/2023,21.51,8.534478269,4.54,649.76
4/24/2023,21.24,8.534478269,4.32,450.57
4/24/2023,20.3,8.534478269,4.19,295.98
4/24/2023,18.69,8.534478269,4.24,151.56
4/24/2023,16.61,8.534478269,5.11,37.41
4/24/2023,15.06,8.534478269,6.58,0
4/24/2023,14.12,8.534478269,7.52,0
4/24/2023,13.15,8.534478269,7.54,0
4/24/2023,12.05,8.534478269,6.94,0
4/24/2023,11.1,8.534478269,6.35,0
4/25/2023,10.44,8.263904949,5.75,0
4/25/2023,10.08,8.263904949,4.97,0
4/25/2023,9.87,8.263904949,4.26,0
4/25/2023,9.76,8.263904949,3.72,0
4/25/2023,9.62,8.263904949,3.35,0
4/25/2023,9.52,8.263904949,3.28,12.29
4/25/2023,10.71,8.263904949,2.93,30.51
4/25/2023,12.27,8.263904949,2.41,66.78
4/25/2023,14,8.263904949,2.11,72.84
4/25/2023,15.59,8.263904949,1.9,118.58
4/25/2023,16.33,8.263904949,2.58,181.12
4/25/2023,16.14,8.263904949,3.5,274.04
4/25/2023,15.88,8.263904949,4.15,324.68
4/25/2023,15.69,8.263904949,4.76,449.15
4/25/2023,15.73,8.263904949,5.21,425.92
4/25/2023,15.76,8.263904949,5.38,267.56
4/25/2023,15.7,8.263904949,5.41,230.97
4/25/2023,15.31,8.263904949,5.01,138.75
4/25/2023,13.8,8.263904949,5.49,33.09
4/25/2023,12.03,8.263904949,6.71,0
4/25/2023,11.51,8.263904949,7.69,0
4/25/2023,11,8.263904949,8.22,0
4/25/2023,10.56,8.263904949,8.65,0
4/25/2023,9.83,8.263904949,8.22,0
4/26/2023,9.08,8.482695887,7.54,0
4/26/2023,8.8,8.482695887,6.78,0
4/26/2023,8.72,8.482695887,5.94,0
4/26/2023,8.55,8.482695887,5.35,0
4/26/2023,8.22,8.482695887,5.15,0
4/26/2023,7.97,8.482695887,5.1,18.93
4/26/2023,8.7,8.482695887,4.52,116.66
4/26/2023,10.12,8.482695887,3.76,263.04
4/26/2023,12.13,8.482695887,3.43,397.86
4/26/2023,14.78,8.482695887,3.44,588.59
4/26/2023,17.17,8.482695887,3.02,674.84
4/26/2023,18.62,8.482695887,2.39,664.7
4/26/2023,19.44,8.482695887,1.88,708.34
4/26/2023,19.74,8.482695887,1.46,625.11
4/26/2023,19.51,8.482695887,1.46,411.13
4/26/2023,18.83,8.482695887,2.23,231.16
4/26/2023,17.65,8.482695887,3.67,159.16
4/26/2023,16.21,8.482695887,5.17,72.05
4/26/2023,14.6,8.482695887,6.18,21.29
4/26/2023,13.26,8.482695887,6.99,0
4/26/2023,12.28,8.482695887,7.65,0
4/26/2023,11.12,8.482695887,8.14,0
4/26/2023,9.73,8.482695887,8.23,0
4/26/2023,8.63,8.482695887,7.37,0
4/27/2023,7.88,8.98678029,6.43,0
4/27/2023,7.31,8.98678029,5.28,0
4/27/2023,6.91,8.98678029,4.47,0
4/27/2023,6.47,8.98678029,3.78,0
4/27/2023,6.14,8.98678029,2.61,0
4/27/2023,6.12,8.98678029,1.76,15.38
4/27/2023,7.6,8.98678029,1.88,46.01
4/27/2023,9.64,8.98678029,3.34,117.27
4/27/2023,11.41,8.98678029,3.85,185.91
4/27/2023,12.83,8.98678029,3.62,436.29
4/27/2023,14.01,8.98678029,3.21,449.5
4/27/2023,15.03,8.98678029,3.04,480.22
4/27/2023,15.93,8.98678029,3.09,551.39
4/27/2023,16.65,8.98678029,3.26,487.56
4/27/2023,17.03,8.98678029,3.38,378.2
4/27/2023,16.9,8.98678029,3.45,257.7
4/27/2023,16.33,8.98678029,3.42,181.27
4/27/2023,15.51,8.98678029,3.34,111.54
4/27/2023,13.58,8.98678029,3.71,29.98
4/27/2023,11.43,8.98678029,4.96,0
4/27/2023,10.58,8.98678029,6.06,0
4/27/2023,9.73,8.98678029,6.39,0
4/27/2023,8.71,8.98678029,6.2,0
4/27/2023,7.69,8.98678029,6.01,0
4/28/2023,6.71,10.72514801,5.89,0
4/28/2023,5.73,10.72514801,5.57,0
4/28/2023,4.74,10.72514801,5.17,0
4/28/2023,4.15,10.72514801,5.11,0
4/28/2023,3.65,10.72514801,5.31,0
4/28/2023,3.55,10.72514801,5.23,25.56
4/28/2023,6.33,10.72514801,4.82,152.6
4/28/2023,9.14,10.72514801,5.23,311.92
4/28/2023,11.52,10.72514801,5.94,504.4
4/28/2023,13.01,10.72514801,5.47,668.73
4/28/2023,14.32,10.72514801,4.86,631.05
4/28/2023,15.37,10.72514801,4.31,757.55
4/28/2023,16.19,10.72514801,3.86,669.55
4/28/2023,16.81,10.72514801,3.67,774.12
4/28/2023,17.12,10.72514801,3.55,683.89
4/28/2023,17.12,10.72514801,3.22,598.72
4/28/2023,16.79,10.72514801,2.63,441.8
4/28/2023,16.08,10.72514801,1.97,255.54
4/28/2023,14.17,10.72514801,1.41,75.37
4/28/2023,11.9,10.72514801,1.48,0
4/28/2023,10.63,10.72514801,1.61,0
4/28/2023,9.49,10.72514801,2.2,0
4/28/2023,8.55,10.72514801,3.15,0
4/28/2023,7.27,10.72514801,4.14,0
4/29/2023,6.07,8.158587348,4.57,0
4/29/2023,5.26,8.158587348,4.29,0
4/29/2023,4.65,8.158587348,4.03,0
4/29/2023,4.23,8.158587348,3.98,0
4/29/2023,3.83,8.158587348,3.97,0
4/29/2023,3.78,8.158587348,3.78,29.28
4/29/2023,6.52,8.158587348,3.07,178.94
4/29/2023,9.27,8.158587348,3.9,367.78
4/29/2023,11.79,8.158587348,4.16,553.84
4/29/2023,13.48,8.158587348,3.65,713.95
4/29/2023,14.98,8.158587348,3.09,829.63
4/29/2023,16.25,8.158587348,2.49,894.92
4/29/2023,17.24,8.158587348,2.05,914.81
4/29/2023,17.99,8.158587348,1.76,876.16
4/29/2023,18.42,8.158587348,1.49,778.96
4/29/2023,18.48,8.158587348,1.13,639.11
4/29/2023,18.14,8.158587348,0.73,460.55
4/29/2023,17.34,8.158587348,0.23,266.99
4/29/2023,15.44,8.158587348,0.61,78.66
4/29/2023,13.52,8.158587348,1.22,0
4/29/2023,12.65,8.158587348,1.32,0
4/29/2023,12.01,8.158587348,1.11,0
4/29/2023,11.82,8.158587348,0.83,0
4/29/2023,11.23,8.158587348,0.71,0
4/30/2023,10.07,9.193377057,1.33,0
4/30/2023,8.9,9.193377057,2.14,0
4/30/2023,7.89,9.193377057,2.7,0
4/30/2023,7.26,9.193377057,2.8,0
4/30/2023,6.9,9.193377057,2.58,0
4/30/2023,7.12,9.193377057,2.03,30.3
4/30/2023,9.04,9.193377057,1.27,172.64
4/30/2023,11.86,9.193377057,0.49,376.92
4/30/2023,14.71,9.193377057,0.94,562.57
4/30/2023,16.55,9.193377057,1.11,712.83
4/30/2023,18.02,9.193377057,0.92,828.46
4/30/2023,19.28,9.193377057,0.96,884.77
4/30/2023,20.27,9.193377057,1.21,890.51
4/30/2023,20.84,9.193377057,1.34,852.22
4/30/2023,20.98,9.193377057,1.46,753.96
4/30/2023,20.73,9.193377057,1.58,586.55
4/30/2023,20.27,9.193377057,1.55,390.74
4/30/2023,19.57,9.193377057,1.34,205
4/30/2023,18.47,9.193377057,0.83,54.3
4/30/2023,17.18,9.193377057,0.93,0
4/30/2023,15.84,9.193377057,2.39,0
4/30/2023,14.62,9.193377057,3.92,0
4/30/2023,13.58,9.193377057,5.02,0
4/30/2023,12.73,9.193377057,5.54,0
5/1/2023,12.01,9.349644461,5.66,0
5/1/2023,11.33,9.349644461,5.64,0
5/1/2023,10.61,9.349644461,5.43,0
5/1/2023,9.91,9.349644461,4.73,0
5/1/2023,9.4,9.349644461,3.74,0
5/1/2023,9.4,9.349644461,3.13,32.09
5/1/2023,11.75,9.349644461,2.79,186.7
5/1/2023,14.3,9.349644461,3.02,372.33
5/1/2023,17.17,9.349644461,4.26,554.77
5/1/2023,18.83,9.349644461,4.39,706.84
5/1/2023,19.87,9.349644461,4.23,822.75
5/1/2023,20.69,9.349644461,3.98,874.13
5/1/2023,21.26,9.349644461,3.83,839.9
5/1/2023,21.58,9.349644461,3.82,734.73
5/1/2023,21.62,9.349644461,3.92,696.9
5/1/2023,21.35,9.349644461,4.06,589.91
5/1/2023,20.76,9.349644461,4.16,445.68
5/1/2023,19.78,9.349644461,4.24,264.45
5/1/2023,17.31,9.349644461,4.81,86.33
5/1/2023,14.01,9.349644461,5.69,0
5/1/2023,12.99,9.349644461,6.22,0
5/1/2023,12.26,9.349644461,6.43,0
5/1/2023,11.57,9.349644461,6.51,0
5/1/2023,10.88,9.349644461,6.51,0
5/2/2023,10.11,11.12234052,6.11,0
5/2/2023,9.31,11.12234052,5.31,0
5/2/2023,8.62,11.12234052,4.44,0
5/2/2023,8.05,11.12234052,3.81,0
5/2/2023,7.46,11.12234052,3.42,0
5/2/2023,7.5,11.12234052,3.34,39.43
5/2/2023,9.84,11.12234052,3.06,206.63
5/2/2023,12.34,11.12234052,2.68,401.62
5/2/2023,16.17,11.12234052,3.44,588.65
5/2/2023,19.37,11.12234052,4.14,739.45
5/2/2023,20.8,11.12234052,4.3,853.12
5/2/2023,21.87,11.12234052,4.58,911.42
5/2/2023,22.7,11.12234052,4.93,922.07
5/2/2023,23.27,11.12234052,5.26,879.23
5/2/2023,23.47,11.12234052,5.55,785.02
5/2/2023,23.38,11.12234052,5.85,647.8
5/2/2023,22.81,11.12234052,6.26,475.59
5/2/2023,21.62,11.12234052,6.75,280.7
5/2/2023,18.81,11.12234052,7.76,95.78
5/2/2023,15.81,11.12234052,9.79,0
5/2/2023,14.71,11.12234052,9.98,0
5/2/2023,12.83,11.12234052,8.81,0
5/2/2023,11.25,11.12234052,8.04,0
5/2/2023,9.87,11.12234052,7.18,0
5/3/2023,8.81,9.00524076,6.39,0
5/3/2023,8.1,9.00524076,5.96,0
5/3/2023,7.63,9.00524076,5.95,0
5/3/2023,7.48,9.00524076,5.93,0
5/3/2023,7.65,9.00524076,5.71,0
5/3/2023,7.92,9.00524076,5.39,32.67
5/3/2023,8.83,9.00524076,4.74,147.23
5/3/2023,10.44,9.00524076,4.64,323.83
5/3/2023,12.16,9.00524076,5.03,457.4
5/3/2023,13.55,9.00524076,5.53,552.54
5/3/2023,14.85,9.00524076,6.05,647.59
5/3/2023,16.62,9.00524076,6.24,693.36
5/3/2023,18.48,9.00524076,6.24,676.23
5/3/2023,19.87,9.00524076,6.46,621.57
5/3/2023,21.01,9.00524076,6.91,533.48
5/3/2023,21.38,9.00524076,7.41,373.86
5/3/2023,21.06,9.00524076,7.91,321.88
5/3/2023,19.98,9.00524076,8.18,154.95
5/3/2023,17.36,9.00524076,8.32,48.35
5/3/2023,14.8,9.00524076,8.85,0
5/3/2023,13.4,9.00524076,8.62,0
5/3/2023,11.94,9.00524076,7.21,0
5/3/2023,11.15,9.00524076,5.72,0
5/3/2023,10.87,9.00524076,5.22,0
5/4/2023,10.73,9.359026994,5.02,0
5/4/2023,10.53,9.359026994,4.97,0
5/4/2023,10.26,9.359026994,5.27,0
5/4/2023,10.17,9.359026994,5.91,0
5/4/2023,10.15,9.359026994,5.75,0
5/4/2023,10.19,9.359026994,6.27,18.08
5/4/2023,10.45,9.359026994,6.24,11.52
5/4/2023,10.98,9.359026994,6.12,32.91
5/4/2023,11.45,9.359026994,6.78,78.89
5/4/2023,11.93,9.359026994,6.62,93.21
5/4/2023,12.83,9.359026994,6.08,131.13
5/4/2023,13.92,9.359026994,5.64,294.06
5/4/2023,14.98,9.359026994,5.43,363.91
5/4/2023,15.54,9.359026994,5.15,419.59
5/4/2023,15.94,9.359026994,4.79,386.93
5/4/2023,16.18,9.359026994,4.46,364.41
5/4/2023,16.31,9.359026994,4.22,260.62
5/4/2023,16.06,9.359026994,3.83,130.52
5/4/2023,14.72,9.359026994,3.42,39.53
5/4/2023,12.83,9.359026994,3.4,0
5/4/2023,12.26,9.359026994,3.27,0
5/4/2023,11.96,9.359026994,2.98,0
5/4/2023,11.62,9.359026994,2.85,0
5/4/2023,10.91,9.359026994,3.16,0
5/5/2023,10.08,11.48066535,3.57,0
5/5/2023,9.4,11.48066535,3.75,0
5/5/2023,8.88,11.48066535,3.97,0
5/5/2023,8.48,11.48066535,4.21,0
5/5/2023,8.02,11.48066535,4.33,0
5/5/2023,8.08,11.48066535,4.47,25.51
5/5/2023,9.95,11.48066535,3.75,94.3
5/5/2023,12.47,11.48066535,3.02,199.64
5/5/2023,15.53,11.48066535,2.67,328
5/5/2023,17.53,11.48066535,2.71,462.15
5/5/2023,19.07,11.48066535,2.83,677.24
5/5/2023,20.23,11.48066535,2.76,663.95
5/5/2023,20.91,11.48066535,2.65,651.55
5/5/2023,21.36,11.48066535,2.63,585.77
5/5/2023,21.46,11.48066535,2.63,507.7
5/5/2023,21.41,11.48066535,2.83,423.7
5/5/2023,21.03,11.48066535,3.21,284.72
5/5/2023,20.2,11.48066535,3.61,155.38
5/5/2023,18.12,11.48066535,3.85,55.5
5/5/2023,15.05,11.48066535,4.3,0
5/5/2023,13.8,11.48066535,4.88,0
5/5/2023,12.89,11.48066535,5.5,0
5/5/2023,12.1,11.48066535,6.18,0
5/5/2023,11.52,11.48066535,6.91,0
5/6/2023,11.08,11.99996444,7.54,0
5/6/2023,10.69,11.99996444,7.94,0
5/6/2023,10.35,11.99996444,8.28,0
5/6/2023,10.26,11.99996444,8.78,0
5/6/2023,10.06,11.99996444,8.87,0
5/6/2023,10.37,11.99996444,8.7,42.22
5/6/2023,12.4,11.99996444,7.69,197.7
5/6/2023,15.09,11.99996444,8.08,388.61
5/6/2023,17.64,11.99996444,8.84,562.45
5/6/2023,19.56,11.99996444,8.68,707.42
5/6/2023,20.79,11.99996444,8.35,820.13
5/6/2023,21.69,11.99996444,8.18,855.17
5/6/2023,22.34,11.99996444,8.25,883.02
5/6/2023,22.74,11.99996444,8.35,810.49
5/6/2023,22.79,11.99996444,8.32,724.27
5/6/2023,22.55,11.99996444,8.22,593.41
5/6/2023,21.97,11.99996444,8.08,418.85
5/6/2023,20.89,11.99996444,7.8,244.59
5/6/2023,18.66,11.99996444,7.23,88.47
5/6/2023,15.08,11.99996444,7.48,0
5/6/2023,13.87,11.99996444,7.97,0
5/6/2023,13.03,11.99996444,8.13,0
